"ID";"Description";"GsSlots";"gen slots";"Correct slots";"Precision";"Recall";"# generated cons";"# gs cons";"GS type";"type error";"Actions";"Cons1";"gsCons1";"Cons2";"gsCons2";"Cons3";"gsCons3"
"80";"After a vendor is selected and confirmed, the system will generate and send a purchase order and wait for the product to be delivered and the invoice received.";"6";"24";"4";"0.16666666666666666";"0.6666666666666666";"8";"2";"PRECEDENCE";"false";"[Action: select a vendor, Action: confirm a vendor, Action: the system generate a purchase order, Action: the system send, Action: the system wait, Action: deliver, Action: the invoice receive]";"Constraint [type=PRECEDENCE, A=Action: confirm a vendor, B=Action: the invoice receive]";"no match";"Constraint [type=PRECEDENCE, A=Action: select a vendor, B=Action: the system send]";"no match";"Constraint [type=PRECEDENCE, A=Action: confirm a vendor, B=Action: the system wait]";"no match";"Constraint [type=RESPONSE, A=Action: select a vendor, B=Action: the system generate a purchase order]";"Constraint [type=PRECEDENCE, A=Action: select vendor, B=Action: generate purchase order]";"Constraint [type=PRECEDENCE, A=Action: confirm a vendor, B=Action: the system send]";"Constraint [type=PRECEDENCE, A=Action: confirm vendor, B=Action: geneate purchase order]";"Constraint [type=PRECEDENCE, A=Action: select a vendor, B=Action: the system wait]";"no match";"Constraint [type=RESPONSE, A=Action: confirm a vendor, B=Action: the system generate a purchase order]";"no match";"Constraint [type=PRECEDENCE, A=Action: select a vendor, B=Action: the invoice receive]";"no match"
"81";"In any of the cases, approval, rejection or change required the system will send the user a notification.";"3";"3";"0";"0.0";"0.0";"1";"1";"RESPONSE";"true";"[Action: the system send a notification, Action: approval , rejection or change]";"Constraint [type=PRECEDENCE, A=Action: the system send a notification, B=Action: approval , rejection or change]";"Constraint [type=RESPONSE, A=Action: approval, rejection, change, B=Action: send notification]"
"82";"The process starts when any employee of the organization submits a vacation request.";"2";"2";"2";"1.0";"1.0";"1";"1";"INIT";"false";"[Action: the process start, Action: any employee of the organization submit a vacation request]";"Constraint [type=INIT, A=Action: any employee of the organization submit a vacation request]";"Constraint [type=INIT, A=Action: submit vacation request]"
"83";"Once the requirement is registered, the request is received by the immediate supervisor of the employee requesting the vacation.";"3";"3";"3";"1.0";"1.0";"1";"1";"PRECEDENCE";"false";"[Action: register the requirement, Action: receive the request, Action: request the immediate supervisor of the employee requesting the vacation]";"Constraint [type=PRECEDENCE, A=Action: register the requirement, B=Action: receive the request]";"Constraint [type=PRECEDENCE, A=Action: register requirement, B=Action: receive request]"
"84";"If the request is rejected, the application is returned to the applicant/employee who can review the rejection reasons.";"6";"3";"3";"1.0";"0.5";"1";"2";"PRECEDENCE";"false";"[Action: reject the request, Action: return the application, Action: the applicant/employee who can review the rejection reasons review the applicant/employee who can review the rejection reasons]";"Constraint [type=PRECEDENCE, A=Action: reject the request, B=Action: return the application]";"Constraint [type=PRECEDENCE, A=Action: reject request, B=Action: return application]"
"85";"If the request is approved, a notification is generated to the Human Resources Representative, who must complete the respective management procedures.";"6";"3";"3";"1.0";"0.5";"1";"2";"PRECEDENCE";"false";"[Action: approve the request, Action: generate a notification, Action: the human resources representative , who must complete the respective management procedures complete the human resources representative , who must complete the respective management procedures]";"Constraint [type=PRECEDENCE, A=Action: approve the request, B=Action: generate a notification]";"Constraint [type=PRECEDENCE, A=Action: approve request, B=Action: generate notification]"
"86";"The process starts by reviewing the order.";"2";"2";"2";"1.0";"1.0";"1";"1";"INIT";"false";"[Action: the process start, Action: review the order]";"Constraint [type=INIT, A=Action: review the order]";"Constraint [type=INIT, A=Action: review order]"
"87";"If something is missing, the staff has to inform customer about a potential delay and order the missing products.";"3";"3";"2";"0.6666666666666666";"0.6666666666666666";"1";"1";"PRECEDENCE";"false";"[Action: something miss, Action: the staff inform customer, Action: miss]";"Constraint [type=PRECEDENCE, A=Action: something miss, B=Action: miss]";"Constraint [type=PRECEDENCE, A=Action: inform customer, B=Action: order missing products]"
"88";"After waiting an average of x days for the delivery, the staff should check again if all products are on store.";"3";"3";"3";"1.0";"1.0";"1";"1";"RESPONSE";"false";"[Action: wait an average of x days for the delivery, Action: the staff check]";"Constraint [type=RESPONSE, A=Action: wait an average of x days for the delivery, B=Action: the staff check]";"Constraint [type=RESPONSE, A=Action: wait for x days, B=Action: check again ]"
"89";"The courier company informs the client about a potential delay until there are enough human resources to process the delivery.";"3";"0";"0";"0.0";"0.0";"0";"1";"PRECEDENCE";"true";"[Action: the courier company inform the client, Action: process enough human resources to process the delivery]"
"90";"Once the driver delivers the package, she should update the system so all stakeholders are notified.";"6";"6";"6";"1.0";"1.0";"2";"2";"RESPONSE";"false";"[Action: the driver deliver the package, Action: she update the system, Action: notify all stakeholders]";"Constraint [type=RESPONSE, A=Action: the driver deliver the package, B=Action: she update the system]";"Constraint [type=RESPONSE, A=Action: deliver package, B=Action: update system]";"Constraint [type=PRECEDENCE, A=Action: she update the system, B=Action: notify all stakeholders]";"Constraint [type=PRECEDENCE, A=Action: update system, B=Action: notify all stakeholders]"
"91";"Whenever the sales department receives an order, a new process instance is created.";"2";"0";"0";"0.0";"0.0";"0";"1";"INIT";"true";"[Action: the sales department receive an order, Action: create a new process instance]"
"92";"If the storehouse has successfully reserved or back-ordered every item of the part list and the preparation activity has finished, the engineering department assembles the bicycle.";"9";"6";"5";"0.8333333333333334";"0.5555555555555556";"2";"3";"PRECEDENCE";"false";"[Action: the storehouse reserve every item of the part list, Action: the preparation activity finish every item of the part list, Action: the engineering department assemble the bicycle]";"Constraint [type=PRECEDENCE, A=Action: the preparation activity finish every item of the part list, B=Action: the engineering department assemble the bicycle]";"Constraint [type=SUCCESSION, A=Action: preparation activity has finished, B=Action: assemble bycicle]";"Constraint [type=PRECEDENCE, A=Action: the storehouse reserve every item of the part list, B=Action: the engineering department assemble the bicycle]";"Constraint [type=PRECEDENCE, A=Action: reserve part, B=Action: assemble bicycle]"
"93";"Afterwards, the sales department ships the bicycle to the customer and finishes the process instance.";"2";"2";"0";"0.0";"0.0";"1";"1";"END";"true";"[Action: the sales department finish the process instance]";"Constraint [type=EXISTENCE, A=Action: the sales department finish the process instance]";"Constraint [type=END, A=Action: ship bicycle to the customer]"
"94";"If the requested amount is lower or equal to 1M$, the company assess the risk of the credit.";"3";"3";"3";"1.0";"1.0";"1";"1";"PRECEDENCE";"false";"[Action: request, Action: the company assess the risk of the credit]";"Constraint [type=PRECEDENCE, A=Action: request, B=Action: the company assess the risk of the credit]";"Constraint [type=PRECEDENCE, A=Action: receive amount request, B=Action: assess credit risk]"
"95";"After the approval request, the credit could be accepted or rejected";"6";"3";"2";"0.6666666666666666";"0.3333333333333333";"1";"2";"PRECEDENCE";"false";"[Action: accept the credit, Action: reject the credit]";"Constraint [type=PRECEDENCE, A=Action: accept the credit, B=Action: reject the credit]";"Constraint [type=PRECEDENCE, A=Action: request approval, B=Action: reject credit]"
"96";"If the requested amount is greater than 1M$, an approval must be requested.";"3";"3";"3";"1.0";"1.0";"1";"1";"RESPONSE";"false";"[Action: request, Action: request an approval]";"Constraint [type=RESPONSE, A=Action: request, B=Action: request an approval]";"Constraint [type=RESPONSE, A=Action: receive amount request, B=Action: request approval]"
"97";"If the requested amount is lower or equal to 1M$, the company assess the risk of the credit.";"3";"3";"3";"1.0";"1.0";"1";"1";"PRECEDENCE";"false";"[Action: request, Action: the company assess the risk of the credit]";"Constraint [type=PRECEDENCE, A=Action: request, B=Action: the company assess the risk of the credit]";"Constraint [type=PRECEDENCE, A=Action: receive amount request, B=Action: assess credit risk]"
"98";"As soon as an employee files an expense report, the process is started.";"2";"2";"2";"1.0";"1.0";"1";"1";"INIT";"false";"[Action: an employee file an expense report, Action: start the process]";"Constraint [type=INIT, A=Action: an employee file an expense report]";"Constraint [type=INIT, A=Action: file expense]"
"99";"Once the expense report is received, a check is performed to make sure the employee has an account.";"3";"3";"2";"0.6666666666666666";"0.6666666666666666";"1";"1";"SUCCESSION";"true";"[Action: receive the expense report, Action: perform a check, Action: a check make]";"Constraint [type=PRECEDENCE, A=Action: receive the expense report, B=Action: perform a check]";"Constraint [type=SUCCESSION, A=Action: receive expense report, B=Action: perform check]"
"100";"If this check does not take place within 28 days, the process is stopped and the employee is sent a submit email.";"8";"4";"4";"1.0";"0.5";"1";"2";"SUCCESSION";"true";"[Action: do, Action: this check not take place, Action: stop the process, Action: send a submit email, Action: submit]";"Constraint [type= NOT-PRECEDENCE, A=Action: this check not take place, B=Action: send a submit email]";"Constraint [type= NOT-SUCCESSION, A=Action: check take place, B=Action: send submit email]"
"101";"First, the supervisor approves within 7 days, this will result in the deposit of the reimbursement directly to the employee's bank account.";"3";"3";"1";"0.3333333333333333";"0.3333333333333333";"1";"1";"PRECEDENCE";"true";"[Action: the supervisor approve, Action: this result]";"Constraint [type=RESPONSE, A=Action: the supervisor approve, B=Action: this result]";"Constraint [type=PRECEDENCE, A=Action: supervisor approves, B=Action: deposit of reimbursement]"
"102";"Second, the supervisor rejects within 7 days, as a result the employee receives a notification through email that the request has been rejected.";"3";"3";"3";"1.0";"1.0";"1";"1";"PRECEDENCE";"false";"[Action: the supervisor reject the request, Action: a result the employee receive a notification, Action: reject the request]";"Constraint [type=PRECEDENCE, A=Action: the supervisor reject the request, B=Action: a result the employee receive a notification]";"Constraint [type=PRECEDENCE, A=Action: supervisor rejects, B=Action: receives a notification]"
"103";"Third, if it takes the supervisor more than 7 days to respond, an email is sent to the employee informing him/her that the approval is in progress and the part of the processes after a supervisor is asked for approval is repeated.";"3";"6";"2";"0.3333333333333333";"0.6666666666666666";"2";"1";"PRECEDENCE";"false";"[Action: it take the supervisor more than 7 days, Action: respond, Action: send an email, Action: inform the employee informing him/her that the approval is in progress and the part of the processes after a supervisor is asked for approval is repeated, Action: ask the employee informing him/her that the approval is in progress and the part of the processes after a supervisor is asked for approval is repeated, Action: repeat the employee informing him/her that the approval is in progress and the part of the processes after a supervisor is asked for approval is repeated]";"Constraint [type=PRECEDENCE, A=Action: it take the supervisor more than 7 days, B=Action: send an email]";"Constraint [type=PRECEDENCE, A=Action: respond, B=Action: send email]";"Constraint [type=PRECEDENCE, A=Action: it take the supervisor more than 7 days, B=Action: respond]";"no match"
